Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Carneiros,Todas,9º ano,Matemática,140,82.86,42.29,49.96,7.75,0,7.75,3.31
Chã Preta,Todas,9º ano,Matemática,103,89.31999999999999,43.95,56.05,0,0,0,0
Coité Do Nóia,Todas,9º ano,Matemática,142,95.06999999999999,38.52,49.76,8.800000000000001,2.92,11.71,2.72
Colônia Leopoldina,Todas,9º ano,Matemática,191,92.67,33.2,63.4,3.4,0,3.4,2.28
Coqueiro Seco,Todas,9º ano,Matemática,73,71.23,55.22,38.78,6,0,6,0.05
Coruripe,Todas,9º ano,Matemática,389,95.63,29.21,60.37,9.02,1.4,10.42,2.06
Craíbas,Todas,9º ano,Matemática,301,76.73999999999999,46.85,50.89,2.26,0,2.26,0.08
Delmiro Gouveia,Todas,9º ano,Matemática,394,80.95999999999999,38.48,55.64,5.88,0,5.88,1.11
Dois Riachos,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,40.08,51.41,7.3,1.21,8.52,8.51
Estrela De Alagoas,Todas,9º ano,Matemática,87,78.16,55.56,44.44,0,0,0,-3.22
Feira Grande,Todas,9º ano,Matemática,283,60.42,58.64,40.84,0.52,0,0.52,-3.14
Feliz Deserto,Todas,9º ano,Matemática,52,86.54000000000001,57,38,5,0,5,5
Flexeiras,Todas,9º ano,Matemática,256,73.44,55.22,41.14,3.64,0,3.64,1.89
Girau Do Ponciano,Todas,9º ano,Matemática,163,88.34,28.65,64.95999999999999,6.39,0,6.39,3.54
Ibateguara,Todas,9º ano,Matemática,174,79.31,56.56,42.79,0.65,0,0.65,-0.96
Igaci,Todas,9º ano,Matemática,165,83.64,57.61,40.28,2.11,0,2.11,-1.32
