Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Inajá,Todas,9º ano,Matemática,36,97.22,17.14,74.29000000000001,8.57,0,8.57,0.05
Indianópolis,Todas,9º ano,Matemática,70,75.70999999999999,27.56,60.53,10.21,1.7,11.91,1.74
Iporã,Todas,9º ano,Matemática,92,84.78,33.37,61.49,5.14,0,5.14,-7.62
Iracema Do Oeste,Todas,9º ano,Matemática,30,73.33,9.09,77.27,13.64,0,13.65,-4.53
Irati,Todas,9º ano,Matemática,713,84.15000000000001,19.33,59.57,16.98,4.12,21.1,1.17
Iretama,Todas,9º ano,Matemática,67,74.63,17.54,55.87,24.44,2.15,26.59,16.9
Itaguajé,Todas,9º ano,Matemática,74,70.27,41.37,52.45,6.18,0,6.18,-0.8100000000000001
Itaipulândia,Todas,9º ano,Matemática,145,88.28,5.01,61.46,31.42,2.11,33.53,6.77
Itambaracá,Todas,9º ano,Matemática,66,74.23999999999999,36.33,53.24,8.34,2.09,10.42,2.78
Itambé,Todas,9º ano,Matemática,85,82.34999999999999,21.95,65.93000000000001,12.12,0,12.12,1.21
Itapejara D'oeste,Todas,9º ano,Matemática,125,85.59999999999999,20.36,61.86,16.89,0.89,17.77,2.75
Itaperuçu,Todas,9º ano,Matemática,330,67.58,34.53,64.44,1.03,0,1.03,-2.21
Itaúna Do Sul,Todas,9º ano,Matemática,44,79.55,29.16,70.84,0,0,0,-7.64
Ivaí,Todas,9º ano,Matemática,197,85.79000000000001,23.32,56.48,14.43,5.77,20.19,-2.2
Ivaiporã,Todas,9º ano,Matemática,289,87.2,31.27,57.61,10.75,0.37,11.12,0.14
Ivaté,Todas,9º ano,Matemática,56,100,11.93,56.65,25.89,5.53,31.42,17.27
Ivatuba,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Jaboti,Todas,9º ano,Matemática,80,66.25,26.28,65.98,7.74,0,7.74,-2.61
Jacarezinho,Todas,9º ano,Matemática,484,78.51000000000001,35.04,57.61,6.47,0.88,7.35,-0.51
Jaguapitã,Todas,9º ano,Matemática,167,86.83,18.54,62.45,17.81,1.2,19.01,-4.37
Jaguariaíva,Todas,9º ano,Matemática,161,73.29000000000001,32.57,58.51,5.92,3,8.92,7.42
Jandaia Do Sul,Todas,9º ano,Matemática,91,72.53,30.32,60.87,7.12,1.69,8.81,0.22
Janiópolis,Todas,9º ano,Matemática,87,82.76000000000001,36.53,46.38,17.09,0,17.09,-6.88
Japira,Todas,9º ano,Matemática,73,75.34,47.6,48.94,3.46,0,3.46,1.69
Japurá,Todas,9º ano,Matemática,108,94.44,29.72,54.51,15.77,0,15.77,-7.04
Jardim Alegre,Todas,9º ano,Matemática,63,84.13,26.22,71.84,1.94,0,1.94,-3.07
Jardim Olinda,Todas,9º ano,Matemática,21,90.48,21.07,78.93000000000001,0,0,0,-23.07
Jataizinho,Todas,9º ano,Matemática,191,71.73,47.83,49.46,2.71,0,2.71,-1.11
Jesuítas,Todas,9º ano,Matemática,77,76.62,32.1,53.05,13.24,1.61,14.85,-2.5
Joaquim Távora,Todas,9º ano,Matemática,91,58.24,7.64,62.3,21.68,8.380000000000001,30.07,1.27
Jundiaí Do Sul,Todas,9º ano,Matemática,46,76.09,55.52,40.81,3.67,0,3.67,-4.93
Juranda,Todas,9º ano,Matemática,97,76.29000000000001,26.94,65.92,7.14,0,7.14,-4.4
Jussara,Todas,9º ano,Matemática,106,71.7,28.6,62.59,7.43,1.38,8.81,-2.16
Kaloré,Todas,9º ano,Matemática,43,95.34999999999999,22.36,60.64,14.49,2.51,17,-12.54
Lapa,Todas,9º ano,Matemática,530,80.19,26.48,58.62,13.77,1.13,14.9,6.67
Laranjal,Todas,9º ano,Matemática,76,81.58,42.64,51.01,6.35,0,6.35,3.31
Laranjeiras Do Sul,Todas,9º ano,Matemática,287,74.22,16.03,60.5,19.25,4.22,23.47,10.89
Leópolis,Todas,9º ano,Matemática,33,72.73,41.42,54.34,4.24,0,4.24,4.24
Lidianópolis,Todas,9º ano,Matemática,28,96.43000000000001,42.26,46.18,11.56,0,11.55,-2.26
Lindoeste,Todas,9º ano,Matemática,66,87.88,19.32,73.36,7.32,0,7.32,-2.89
Loanda,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,28.37,62.47,6.11,3.05,9.16,4.58
Lobato,Todas,9º ano,Matemática,63,63.49,22.39,70.19,7.42,0,7.42,-6.47
Londrina,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,25,59.58,14.03,1.39,15.42,1.43
Luiziana,Todas,9º ano,Matemática,98,74.48999999999999,32.8,57.55,8.23,1.42,9.65,-5.98
Lunardelli,Todas,9º ano,Matemática,51,76.47,34.59,47.85,17.56,0,17.56,9.98
Lupionópolis,Todas,9º ano,Matemática,74,81.08,44.71,53.64,1.65,0,1.65,-5.01
Mallet,Todas,9º ano,Matemática,130,92.31,12.6,58.55,23.87,4.98,28.86,5.85
Mamborê,Todas,9º ano,Matemática,114,68.42,22.02,68.45,8.35,1.18,9.539999999999999,1.79
Mandaguaçu,Todas,9º ano,Matemática,184,73.37,42.06,51.07,6.87,0,6.87,1.21
Mandaguari,Todas,9º ano,Matemática,337,72.7,22.54,64.69,11.64,1.13,12.77,0.52
Mandirituba,Todas,9º ano,Matemática,267,88.76000000000001,33.69,56.13,9.76,0.42,10.18,-2.67
Manfrinópolis,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Mangueirinha,Todas,9º ano,Matemática,126,79.37,15.2,69.22,14.84,0.74,15.58,5.7
Manoel Ribas,Todas,9º ano,Matemática,103,50.49,22.61,62.48,9.800000000000001,5.11,14.9,-2.07
Marechal Cândido Rondon,Todas,9º ano,Matemática,566,87.28,16.45,61.74,20.3,1.51,21.81,3.18
Maria Helena,Todas,9º ano,Matemática,40,87.5,54.32,37.17,5.59,2.92,8.51,1.44
Marialva,Todas,9º ano,Matemática,331,82.78,24.64,61.06,13.66,0.64,14.3,-6.38
Marilândia Do Sul,Todas,9º ano,Matemática,83,93.98,43.38,50.28,6.34,0,6.34,-3.13
Marilena,Todas,9º ano,Matemática,79,91.14,23.41,62.64,13.95,0,13.95,-0.37
Mariluz,Todas,9º ano,Matemática,139,67.63,46.84,46.35,5.83,0.98,6.81,-0.65
Maringá,Todas,9º ano,Matemática,3287,83.02,20.83,61.06,16.46,1.65,18.11,0.26
Mariópolis,Todas,9º ano,Matemática,106,81.13,32.6,61.15,6.25,0,6.25,-15.32
Maripá,Todas,9º ano,Matemática,37,91.89,14.71,58.76,20.59,5.94,26.53,-10.47
Marmeleiro,Todas,9º ano,Matemática,128,92.97,15.85,60.59,19.92,3.64,23.55,1.25
Marquinho,Todas,9º ano,Matemática,86,94.19,33.68,52.84,12.27,1.21,13.48,5.1
Marumbi,Todas,9º ano,Matemática,54,74.06999999999999,45.63,47.05,7.32,0,7.32,-3.99
Matelândia,Todas,9º ano,Matemática,205,67.8,40.5,46.03,12.38,1.09,13.46,3.23
Matinhos,Todas,9º ano,Matemática,576,81.08,16.91,65.03,16.38,1.68,18.07,3.69
Mato Rico,Todas,9º ano,Matemática,45,75.56,19.39,49.46,24.05,7.1,31.15,27.2
Mauá Da Serra,Todas,9º ano,Matemática,129,78.29000000000001,28.72,65.54000000000001,5.74,0,5.74,2.06
Medianeira,Todas,9º ano,Matemática,398,71.61,26.09,58.05,14.4,1.46,15.86,-5.86
Mercedes,Todas,9º ano,Matemática,64,90.63,17.13,51.72,27.59,3.56,31.14,4.96
Mirador,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Miraselva,Todas,9º ano,Matemática,25,80,28.57,67.16,4.27,0,4.27,-3.78
Missal,Todas,9º ano,Matemática,67,89.55,3.34,54.92,31.59,10.15,41.74,3.21
Moreira Sales,Todas,9º ano,Matemática,159,86.16,38.65,54.87,6.48,0,6.48,1.65
Morretes,Todas,9º ano,Matemática,223,68.16,39.39,53.64,5.94,1.03,6.97,0.15
Munhoz De Melo,Todas,9º ano,Matemática,58,87.93000000000001,28.12,61.41,8.75,1.72,10.48,6.61
Nossa Senhora Das Graças,Todas,9º ano,Matemática,59,86.44,28.45,65.45999999999999,6.09,0,6.09,6.09
Nova Aliança Do Ivaí,Todas,9º ano,Matemática,20,85,29.41,58.81,11.78,0,11.78,0
Nova América Da Colina,Todas,9º ano,Matemática,54,72.22,44.84,45.23,9.93,0,9.93,9.93
Nova Aurora,Todas,9º ano,Matemática,96,87.5,19.32,45.89,30.06,4.73,34.79,24.88
Nova Cantu,Todas,9º ano,Matemática,67,76.12,29.84,60.97,9.19,0,9.199999999999999,-1.43
Nova Esperança,Todas,9º ano,Matemática,266,83.45999999999999,23.58,58.14,16.53,1.75,18.29,6.42
Nova Esperança Do Sudoeste,Todas,9º ano,Matemática,69,84.06,17.09,69.29000000000001,13.62,0,13.62,1.11
Nova Fátima,Todas,9º ano,Matemática,100,76,45.6,49.8,4.6,0,4.6,-6.56
Nova Laranjeiras,Todas,9º ano,Matemática,81,87.65000000000001,25.5,58.99,14.14,1.37,15.51,1.42
Nova Londrina,Todas,9º ano,Matemática,111,78.38,19.44,62.35,16.96,1.25,18.21,12.06
