Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Ladainha,Todas,9º ano,Matemática,231,81.81999999999999,49.96,47.56,2.48,0,2.48,-8.15
Lagamar,Todas,9º ano,Matemática,69,100,21.83,44.58,30.69,2.9,33.58,1.75
Lagoa Da Prata,Todas,9º ano,Matemática,783,85.06,17.99,60.62,18.51,2.88,21.39,-7.34
Lagoa Dos Patos,Todas,9º ano,Matemática,73,87.67,35.93,56.25,6.26,1.56,7.82,-7.45
Lagoa Dourada,Todas,9º ano,Matemática,133,99.25,6.06,38.58,45.47,9.890000000000001,55.36,20.47
Lagoa Formosa,Todas,9º ano,Matemática,276,82.97,16.16,52,25.17,6.67,31.84,-6.09
Lagoa Grande,Todas,9º ano,Matemática,178,74.72,18.75,64.63,14.61,2.01,16.62,-1.02
Lagoa Santa,Todas,9º ano,Matemática,682,87.39,24.49,54.01,18.66,2.84,21.51,2.29
Lajinha,Todas,9º ano,Matemática,301,76.73999999999999,26.54,60.9,11.77,0.79,12.56,0.24
Lambari,Todas,9º ano,Matemática,241,93.36,4.07,39.52,43.01,13.4,56.4,6.74
Lamim,Todas,9º ano,Matemática,78,74.36,13.69,56.78,23.04,6.49,29.53,-9.18
Laranjal,Todas,9º ano,Matemática,72,87.5,14.29,62.21,16.56,6.94,23.51,-12.78
Lassance,Todas,9º ano,Matemática,93,61.29,19.54,69.84999999999999,10.61,0,10.61,-5.25
Lavras,Todas,9º ano,Matemática,1022,83.95,23.7,55.19,18.51,2.6,21.12,-1.08
Leandro Ferreira,Todas,9º ano,Matemática,57,80.7,6.4,65.31999999999999,26.24,2.04,28.27,1.97
Leme Do Prado,Todas,9º ano,Matemática,31,100,3.13,49.98,37.5,9.390000000000001,46.89,3.41
Leopoldina,Todas,9º ano,Matemática,517,78.53,30.45,54.09,14.12,1.34,15.46,0.9
Liberdade,Todas,9º ano,Matemática,85,83.53,26.2,56.3,14.52,2.98,17.5,-2.17
Lima Duarte,Todas,9º ano,Matemática,176,80.68000000000001,23.5,58.13,17.78,0.59,18.37,0.6899999999999999
Limeira Do Oeste,Todas,9º ano,Matemática,117,84.62,3.96,38.31,41.37,16.36,57.73,5.51
Lontra,Todas,9º ano,Matemática,172,84.88,37.59,51.35,9.17,1.89,11.06,-16.05
Luisburgo,Todas,9º ano,Matemática,104,80.77,20.46,55.84,23.7,0,23.7,-17.75
Luislândia,Todas,9º ano,Matemática,79,91.14,33.87,57.99,5.61,2.53,8.140000000000001,-2.77
Luminárias,Todas,9º ano,Matemática,84,83.33,10.64,45.58,31.36,12.42,43.79,17.54
