Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Potengi,Todas,9º ano,Matemática,129,96.12,25.71,60.53,11.29,2.47,13.75,9.65
Potiretama,Todas,9º ano,Matemática,45,100,22.75,67.92,9.33,0,9.33,5.01
Quiterianópolis,Todas,9º ano,Matemática,114,100,38.89,49.1,11.17,0.84,12.02,2.22
Quixadá,Todas,9º ano,Matemática,755,94.97,37.77,52.33,9.77,0.13,9.9,4.37
Quixeramobim,Todas,9º ano,Matemática,876,93.48999999999999,29.06,50.43,17.54,2.97,20.51,11.58
Quixeré,Todas,9º ano,Matemática,171,96.48999999999999,20.44,60.76,15.83,2.97,18.8,4.93
Redenção,Todas,9º ano,Matemática,121,94.20999999999999,43.81,38.57,14.11,3.51,17.62,10.15
Reriutaba,Todas,9º ano,Matemática,138,97.83,31.87,54.86,11.1,2.17,13.27,-4.04
Russas,Todas,9º ano,Matemática,450,96.67,9.16,51.13,31.97,7.74,39.71,12.76
Saboeiro,Todas,9º ano,Matemática,104,100,25.96,62.5,10.58,0.96,11.54,-19.1
Salitre,Todas,9º ano,Matemática,147,100,42.26,50.41,7.33,0,7.33,5.24
Santa Quitéria,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Santana Do Acaraú,Todas,9º ano,Matemática,229,98.25,38.63,55.26,5.24,0.87,6.11,3.12
Santana Do Cariri,Todas,9º ano,Matemática,217,96.77,40.76,50.78,7.55,0.91,8.460000000000001,4.44
São Benedito,Todas,9º ano,Matemática,568,96.65000000000001,34.96,56.17,8,0.87,8.869999999999999,-1.17
São Gonçalo Do Amarante,Todas,9º ano,Matemática,546,100,20.2,55.54,20,4.26,24.26,13.83
São João Do Jaguaribe,Todas,9º ano,Matemática,58,100,24.14,62.07,13.79,0,13.79,9.81
São Luís Do Curu,Todas,9º ano,Matemática,216,93.52,41.96,53.76,3.34,0.9399999999999999,4.28,1.51
Senador Pompeu,Todas,9º ano,Matemática,261,94.64,30.21,61.22,7.27,1.3,8.56,0.29
Senador Sá,Todas,9º ano,Matemática,125,97.59999999999999,36.82,48.75,12.03,2.4,14.43,-0.65
Sobral,Todas,9º ano,Matemática,2108,96.77,12.8,32.33,34.15,20.72,54.87,27.84
Solonópole,Todas,9º ano,Matemática,183,100,28.64,50.68,20.68,0,20.68,13.7
Tabuleiro Do Norte,Todas,9º ano,Matemática,210,98.56999999999999,22.42,52.9,20.33,4.35,24.68,9.82
Tarrafas,Todas,9º ano,Matemática,82,100,31.02,55.83,11.98,1.17,13.15,-1.55
Tauá,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,27.04,52.32,16.11,4.53,20.63,8.49
Tejuçuoca,Todas,9º ano,Matemática,102,95.09999999999999,31.84,57.77,9.279999999999999,1.11,10.38,1.01
Tianguá,Todas,9º ano,Matemática,910,97.03,27.34,52.45,17.93,2.28,20.21,10.81
Tururu,Todas,9º ano,Matemática,117,97.44,14.57,53.3,25.84,6.29,32.14,22.66
Ubajara,Todas,9º ano,Matemática,324,97.84,23.7,52.3,19.87,4.13,24,5.65
Umari,Todas,9º ano,Matemática,68,95.59,29.62,51.82,15.48,3.08,18.56,15.37
Umirim,Todas,9º ano,Matemática,147,100,54.56,39.67,5.77,0,5.77,-0.84
Uruburetama,Todas,9º ano,Matemática,259,97.3,44.67,44.69,8.289999999999999,2.35,10.64,3.09
Uruoca,Todas,9º ano,Matemática,93,93.55,23.02,67.02,9.960000000000001,0,9.960000000000001,0.13
Varjota,Todas,9º ano,Matemática,339,100,32.44,52.13,12.81,2.62,15.43,8.74
Várzea Alegre,Todas,9º ano,Matemática,461,98.26000000000001,44.13,46.77,8.68,0.42,9.1,0.37
