Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Sarutaiá,Todas,9º ano,Matemática,60,80,49.73,39.02,11.25,0,11.25,0.4
Sebastianópolis Do Sul,Todas,9º ano,Matemática,27,88.89,0,50,33.33,16.67,50,23.42
Serra Azul,Todas,9º ano,Matemática,148,62.84,37.74,55.45,6.81,0,6.81,0.87
Serra Negra,Todas,9º ano,Matemática,267,89.14,20.13,65.34,13.28,1.25,14.52,-8.710000000000001
Serrana,Todas,9º ano,Matemática,542,82.09999999999999,31.38,58.94,9.460000000000001,0.22,9.68,1.05
Sertãozinho,Todas,9º ano,Matemática,1409,89.34999999999999,12.49,55.12,26.62,5.77,32.39,5.18
Sete Barras,Todas,9º ano,Matemática,205,88.29000000000001,24.16,60.39,14.36,1.09,15.45,-3.62
Severínia,Todas,9º ano,Matemática,185,85.41,32.76,50.89,12.8,3.55,16.35,-0.51
Silveiras,Todas,9º ano,Matemática,73,69.86,29.07,51.51,17.78,1.64,19.42,10.66
Socorro,Todas,9º ano,Matemática,254,87.01000000000001,15.96,56.47,23.78,3.79,27.56,1.95
Sorocaba,Todas,9º ano,Matemática,9986,83.34,25.08,56.33,16.76,1.83,18.6,2.16
Sud Mennucci,Todas,9º ano,Matemática,106,92.45,20.74,47.98,27.6,3.68,31.28,12.05
Sumaré,Todas,9º ano,Matemática,3691,80.90000000000001,24.35,56.73,16.38,2.54,18.92,3.79
Suzanápolis,Todas,9º ano,Matemática,36,88.89,9.390000000000001,56.23,31.24,3.14,34.39,20.84
Suzano,Todas,9º ano,Matemática,4080,80.83,29.28,55.17,13.48,2.07,15.55,5.47
Tabapuã,Todas,9º ano,Matemática,140,92.14,21.12,48.93,23.54,6.41,29.95,4.35
Tabatinga,Todas,9º ano,Matemática,213,87.79000000000001,23.32,58.89,14.76,3.03,17.79,4.78
Taboão Da Serra,Todas,9º ano,Matemática,3747,83.34999999999999,25.27,57.92,15.08,1.73,16.81,3.7
Taciba,Todas,9º ano,Matemática,105,91.43000000000001,22.18,56.12,19.67,2.03,21.7,3.78
Taguaí,Todas,9º ano,Matemática,143,99.3,16.73,53.1,26.69,3.48,30.17,1.04
Taiaçu,Todas,9º ano,Matemática,74,90.54000000000001,30.26,59.38,10.36,0,10.36,0.02
Taiúva,Todas,9º ano,Matemática,72,97.22,10.22,59.2,24.71,5.87,30.57,0.4
Tambaú,Todas,9º ano,Matemática,252,86.90000000000001,31.12,55.6,10.58,2.7,13.27,-4.61
Tanabi,Todas,9º ano,Matemática,154,89.61,15.21,50.78,25.43,8.58,34.02,8.09
Tapiraí,Todas,9º ano,Matemática,159,76.73,29.04,58.91,10.57,1.48,12.04,-0.71
Tapiratiba,Todas,9º ano,Matemática,135,91.11,29.34,48.32,17.73,4.61,22.34,6.16
Taquaral,Todas,9º ano,Matemática,41,97.56,31.64,43.68,20.24,4.44,24.68,13.57
Taquaritinga,Todas,9º ano,Matemática,580,75.17,27.14,54.51,15.79,2.56,18.35,4.6
Taquarituba,Todas,9º ano,Matemática,326,90.8,19.93,60.6,16.67,2.8,19.47,2.96
