"ID_UF_alunos";"ID_MUNICIPIO_alunos";"ID_ALUNO_alunos";"PROFICIENCIA_MT_SAEB_alunos";"TX_RESP_Q013_alunos";"TX_RESP_Q015_alunos";"TX_RESP_Q019_alunos";"TX_RESP_Q023_alunos";"TX_RESP_Q026_alunos";"TX_RESP_Q027_alunos";"TX_RESP_Q028_alunos";"TX_RESP_Q029_alunos";"TX_RESP_Q030_alunos";"TX_RESP_Q043_alunos";"TX_RESP_Q044_alunos";"TX_RESP_Q045_alunos";"TX_RESP_Q048_alunos";"TX_RESP_Q053_alunos";"TX_RESP_Q054_alunos";"TX_RESP_Q055_alunos";"TX_RESP_Q057_alunos";"nivel_proficiencia";"ind_aprendizado_adequado"
21;2109270;16934441;278.104491;"A";"B";"C";"G";"A";"A";"A";"A";"A";"A";"C";"B";"A";"B";"B";"B";"C";"BA";NA
21;2109270;16934683;250.448967;"NI";"E";"G";"D";"A";"A";"B";"A";"A";"E";"B";"B";"A";"B";"C";"B";"C";"BA";NA
21;2109270;16934685;273.781555;"A";"E";"G";"C";"B";"A";"A";"A";"A";"A";"A";"NI";"A";"A";"B";"A";"A";"BA";NA
21;2109270;16934686;183.287908;"A";"C";"B";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"B";"B";"A";"A";"IN";NA
21;2109270;16934687;215.044028;"A";"C";"F";"C";"C";"A";"A";"A";"A";"E";"E";"B";"B";"A";"B";"A";"A";"IN";NA
21;2109270;16934688;239.956077;"A";"D";"G";"G";"B";"A";"A";"A";"A";"C";"E";"B";"B";"A";"A";"A";"A";"BA";NA
21;2109270;16934690;200.626491;"A";"E";"B";"B";"A";"A";"A";"A";"A";"B";"E";"A";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934691;267.124052;"A";"C";"D";"G";"B";"A";"A";"A";"A";"E";"E";"B";"A";"A";"B";"A";"A";"BA";NA
21;2109270;16934692;244.839558;"A";"D";"D";"C";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934693;196.162203;"E";"B";"G";"G";"C";"B";"A";"B";"B";"E";"D";"A";"B";"A";"D";"C";"D";"IN";NA
21;2109270;16934694;184.011266;"A";"B";"C";"C";"B";"A";"A";"A";"A";"A";"C";"B";"A";"B";"A";"A";"A";"IN";NA
21;2109270;16934695;210.847409;"A";"B";"G";"G";"A";"A";"A";"A";"A";"E";"C";"B";"A";"B";"C";"A";"A";"IN";NA
21;2109270;16934696;209.187239;"A";"E";"D";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934697;218.88249;"A";"E";"E";"G";"A";"A";"A";"A";"A";"E";"E";"B";"A";"A";"B";"B";"D";"IN";NA
21;2109270;16934698;177.783184;"A";"E";"B";"B";"A";"A";"A";"A";"A";"C";"A";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109270;16934699;219.404859;"A";"D";"C";"C";"A";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934700;191.068847;"A";"E";"F";"G";"B";"A";"A";"A";"A";"D";"B";"NI";"A";"B";"B";"B";"A";"IN";NA
21;2109270;16934701;202.71569;"A";"E";"A";"B";"A";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934702;235.942449;"A";"D";"C";"G";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"B";"A";"C";"BA";NA
21;2109270;16934703;226.436058;"A";"C";"G";"G";"C";"NI";"NI";"NI";"NI";"D";"D";"B";"C";"A";"A";"A";"A";"BA";NA
21;2109270;16934704;226.91377;"A";"E";"C";"C";"A";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"C";"BA";NA
21;2109270;16934705;183.153431;"C";"E";"C";"D";"A";"A";"A";"A";"A";"D";"A";"A";"B";"B";"A";"A";"A";"IN";NA
21;2109270;16934708;183.540541;"A";"C";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934709;208.998379;"A";"D";"C";"G";"A";"A";"A";"A";"A";"A";"C";"B";"B";"B";"B";"A";"A";"IN";NA
21;2109270;16934710;248.150899;"A";"B";"C";"C";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934711;195.161059;"A";"NI";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"C";"C";"IN";NA
21;2109270;16934712;213.024359;"A";"C";"G";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"B";"C";"IN";NA
21;2109270;16934713;221.123101;"A";"C";"G";"B";"A";"A";"A";"A";"A";"E";"E";"A";"C";"A";"B";"B";"D";"IN";NA
21;2109270;16934714;218.36856;"A";"D";"C";"B";"B";"A";"A";"A";"A";"B";"B";"B";"B";"A";"B";"C";"D";"IN";NA
21;2109270;16934715;194.438986;"A";"C";"B";"A";"C";"A";"B";"B";"A";"E";"A";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934716;185.198028;"A";"C";"C";"C";"B";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934717;165.485643;"A";"B";"G";"B";"B";"A";"A";"A";"A";"A";"E";"B";"B";"A";"B";"B";"C";"IN";NA
21;2109270;16934718;222.610061;"A";"D";"C";"F";"A";"A";"A";"A";"A";"E";"E";"B";"B";"A";"B";"A";"A";"IN";NA
21;2109270;16934719;257.741687;"A";"C";"B";"C";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934720;242.0768;"A";"C";"B";"B";"B";"A";"A";"NI";"A";"E";"D";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934722;246.599328;"A";"E";"B";"B";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934724;196.356317;"A";"E";"F";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934725;220.934521;"A";"C";"B";"B";"A";"A";"A";"A";"A";"NI";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934726;239.777725;"A";"B";"C";"C";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934727;199.234436;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16934728;178.362508;"A";"B";"D";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934729;199.125949;"A";"C";"E";"A";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"B";"C";"IN";NA
21;2109270;16934730;213.244519;"B";"D";"C";"C";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109270;16934732;182.957975;"A";"D";"B";"A";"A";"A";"A";"A";"A";"E";"E";"B";"C";"A";"A";"A";"A";"IN";NA
21;2109270;16934733;207.537241;"A";"D";"C";"G";"B";"A";"A";"B";"A";"C";"E";"B";"C";"B";"B";"A";"A";"IN";NA
21;2109270;16934734;220.62784;"A";"E";"B";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934735;227.113026;"A";"D";"C";"D";"B";"A";"A";"A";"A";"A";"E";"B";"B";"B";"B";"A";"NI";"BA";NA
21;2109270;16934736;218.327814;"A";"E";"G";"G";"A";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109270;16934737;247.393166;"B";"D";"C";"D";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934738;250.791867;"A";"D";"C";"B";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"B";"BA";NA
21;2109270;16934939;222.28678;"A";"D";"E";"E";"B";"A";"A";"A";"A";"C";"B";"A";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934940;239.626983;"B";"D";"D";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934941;204.693999;"A";"D";"B";"B";"B";"A";"A";"A";"A";"D";"A";"B";"A";"B";"B";"A";"D";"IN";NA
21;2109270;16934942;179.258574;"A";"C";"C";"G";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934943;172.182997;"A";"B";"C";"B";"C";"A";"A";"A";"A";"A";"E";"B";"C";"B";"B";"B";"C";"IN";NA
21;2109270;16934944;288.381525;"B";"D";"F";"B";"A";"A";"A";"A";"A";"D";"E";"A";"A";"B";"A";"A";"C";"BA";NA
21;2109270;16934945;200.675117;"A";"E";"C";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934946;241.533415;"A";"B";"G";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"B";"B";"A";"C";"BA";NA
21;2109270;16934947;212.274787;"A";"D";"D";"D";"B";"A";"A";"A";"A";"D";"E";"B";"C";"A";"A";"A";"C";"IN";NA
21;2109270;16934948;205.126773;"A";"D";"F";"E";"A";"A";"A";"A";"A";"D";"E";"B";"B";"B";"B";"A";"C";"IN";NA
21;2109270;16934949;221.634907;"A";"C";"D";"G";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"B";"B";"A";"IN";NA
21;2109270;16934950;233.191876;"A";"C";"D";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"A";"C";"BA";NA
21;2109270;16934951;214.410265;"A";"C";"G";"G";"B";"A";"A";"B";"A";"D";"A";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934952;189.573671;"B";"D";"F";"C";"A";"A";"A";"A";"A";"D";"A";"B";"A";"B";"B";"A";"A";"IN";NA
21;2109270;16934953;203.984725;"A";"E";"G";"G";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16934954;283.227638;"A";"D";"C";"A";"A";"A";"A";"A";"A";"C";"E";"B";"A";"A";"B";"A";"D";"BA";NA
21;2109270;16934955;220.330269;"A";"D";"G";"B";"B";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934956;244.949554;"A";"E";"D";"C";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934957;183.918094;"A";"D";"F";"E";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16934958;260.10079;"A";"C";"G";"G";"C";"A";"A";"A";"A";"B";"A";"B";"A";"B";"A";"A";"D";"BA";NA
21;2109270;16934959;272.297278;"A";"C";"E";"D";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934960;258.067595;"A";"E";"G";"G";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109270;16934961;215.780242;"A";"D";"E";"G";"B";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934962;175.47852;"A";"D";"D";"C";"A";"A";"A";"A";"A";"A";"D";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934964;205.826601;"B";"D";"D";"D";"A";"A";"A";"A";"A";"A";"A";"B";"C";"A";"B";"A";"A";"IN";NA
21;2109270;16934965;210.431682;"A";"D";"C";"G";"A";"A";"A";"A";"A";"B";"A";"B";"B";"B";"A";"A";"C";"IN";NA
21;2109270;16934967;234.568001;"B";"C";"G";"G";"A";"A";"A";"A";"A";"D";"B";"B";"A";"A";"B";"A";"C";"BA";NA
21;2109270;16934968;222.573619;"A";"D";"B";"B";"A";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109270;16934969;206.815895;"B";"D";"E";"C";"A";"A";"A";"A";"A";"C";"A";"B";"A";"B";"C";"A";"D";"IN";NA
21;2109270;16934970;173.41967;"A";"D";"C";"G";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934971;158.84977;"A";"C";"C";"G";"NI";"A";"A";"A";"B";"D";"A";"B";"A";"A";"A";"B";"D";"IN";NA
21;2109270;16934972;218.589446;"A";"D";"F";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934973;223.255506;"A";"D";"E";"G";"B";"A";"A";"A";"A";"A";"D";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934974;270.408565;"A";"NI";"F";"G";"A";"A";"A";"A";"A";"A";"C";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934975;237.161852;"A";"NI";"B";"D";"B";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109270;16934976;244.889581;"A";"E";"D";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934977;240.591461;"A";"E";"G";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"BA";NA
21;2109270;16934978;223.43995;"A";"E";"G";"G";"A";"A";"A";"A";"A";"A";"D";"B";"A";"A";"D";"A";"D";"IN";NA
21;2109270;16934979;198.896567;"A";"C";"E";"E";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934981;235.227027;"B";"D";"D";"D";"B";"A";"A";"A";"A";"C";"B";"B";"A";"B";"C";"A";"C";"BA";NA
21;2109270;16934982;179.648535;"A";"E";"D";"C";"A";"A";"A";"A";"A";"B";"C";"B";"A";"A";"A";"B";"A";"IN";NA
21;2109270;16934983;198.037055;"A";"E";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934984;245.435034;"B";"D";"F";"A";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934985;221.985688;"A";"D";"G";"G";"C";"A";"A";"A";"A";"B";"C";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16934986;212.426088;"A";"C";"F";"F";"A";"A";"A";"A";"A";"B";"C";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934987;171.06392;"A";"C";"E";"NI";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934988;258.20917;"A";"E";"E";"E";"A";"A";"A";"A";"A";"C";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934989;165.383527;"A";"D";"E";"G";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"A";"D";"IN";NA
21;2109270;16934990;182.040223;"A";"D";"D";"D";"A";"A";"A";"A";"A";"E";"A";"B";"B";"B";"A";"A";"D";"IN";NA
21;2109270;16934991;232.773801;"A";"D";"G";"G";"A";"A";"A";"A";"A";"C";"C";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109270;16934992;262.450503;"A";"E";"E";"C";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"BA";NA
21;2109270;16934993;238.858687;"B";"E";"D";"E";"B";"A";"B";"A";"A";"D";"B";"NI";"A";"A";"A";"A";"D";"BA";NA
21;2109270;16934994;221.993904;"B";"E";"F";"E";"B";"A";"A";"A";"A";"A";"NI";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16934995;164.901176;"A";"C";"C";"B";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16935366;236.505229;"A";"D";"D";"D";"C";"A";"A";"A";"A";"C";"A";"A";"B";"A";"A";"A";"A";"BA";NA
21;2109270;16935367;197.712991;"A";"D";"C";"G";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"B";"C";"IN";NA
21;2109270;16935369;201.446487;"A";"D";"E";"G";"C";"A";"A";"A";"A";"A";"E";"A";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16935370;208.981779;"A";"D";"G";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"B";"C";"IN";NA
21;2109270;16935371;187.805852;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16935372;178.378382;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;16935373;235.584235;"B";"NI";"F";"E";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16935374;291.17005;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16935375;209.866163;"A";"D";"G";"B";"B";"A";"A";"A";"A";"B";"A";"B";"B";"A";"B";"A";"D";"IN";NA
21;2109270;16935376;219.356569;"A";"D";"G";"G";"A";"B";"B";"B";"A";"A";"E";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16935377;225.435362;"A";"D";"C";"G";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"B";"C";"BA";NA
21;2109270;16935378;201.109233;"A";"D";"E";"B";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16935379;226.57143;"A";"D";"G";"B";"B";"A";"A";"A";"A";"C";"C";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16935380;247.55654;"B";"C";"E";"G";"B";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16935381;175.152053;"A";"D";"G";"G";"B";"B";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16935383;195.167599;"A";"D";"B";"B";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"C";"IN";NA
21;2109270;16935384;277.297462;"B";"D";"D";"G";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16935386;238.329275;"A";"E";"E";"D";"A";"A";"A";"A";"A";"D";"A";"B";"C";"B";"A";"A";"C";"BA";NA
21;2109270;17043887;195.7007;"A";"C";"G";"G";"B";"A";"B";"B";"A";"E";"B";"B";"A";"A";"C";"C";"A";"IN";NA
21;2109270;17043889;169.024912;"A";"E";"C";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;17043890;167.095453;"A";"E";"D";"C";"C";"A";"A";"A";"A";"D";"E";"B";"B";"B";"B";"A";"C";"IN";NA
21;2109270;17043891;226.100928;"A";"C";"E";"E";"B";"A";"A";"A";"A";"E";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;17043892;212.851316;"A";"D";"D";"D";"A";"A";"A";"A";"A";"A";"E";"A";"A";"A";"A";"A";"A";"IN";NA
21;2109270;17043893;184.810471;"A";"B";"B";"D";"A";"A";"NI";"B";"B";"B";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17043894;193.805223;"B";"D";"E";"F";"A";"A";"A";"A";"A";"B";"A";"B";"A";"NI";"A";"A";"A";"IN";NA
21;2109270;17043895;228.202424;"A";"D";"F";"G";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;17043896;236.888036;"A";"C";"G";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"C";"BA";NA
21;2109270;17043897;196.706594;"A";"D";"G";"G";"B";"A";"A";"A";"A";"C";"B";"B";"A";"B";"C";"A";"A";"IN";NA
21;2109270;17043899;193.167939;"A";"D";"E";"G";"B";"A";"A";"A";"A";"D";"C";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17043900;215.305493;"A";"C";"G";"G";"NI";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;17043901;179.376507;"A";"D";"D";"G";"B";"A";"A";"A";"A";"B";"D";"B";"A";"A";"B";"B";"C";"IN";NA
21;2109270;17043903;221.429671;"A";"D";"E";"E";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"B";"C";"IN";NA
21;2109270;17043905;201.51339;"B";"D";"C";"B";"B";"A";"A";"A";"A";"D";"A";"A";"A";"B";"B";"A";"D";"IN";NA
21;2109270;17043910;286.535066;"A";"E";"D";"D";"A";"A";"A";"A";"A";"D";"B";"B";"A";"B";"B";"A";"A";"BA";NA
21;2109270;17043911;169.802822;"A";"E";"E";"D";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;17043913;292.923504;"NI";"D";"E";"D";"A";"A";"A";"B";"A";"C";"E";"B";"A";"B";"B";"A";"A";"BA";NA
21;2109270;17043914;284.667257;"A";"E";"B";"B";"C";"A";"B";"B";"A";"D";"A";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109270;17043915;222.818763;"C";"E";"F";"F";"A";"A";"A";"A";"A";"D";"E";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17043916;244.664056;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17043917;219.100638;"A";"C";"E";"B";"A";"A";"A";"A";"A";"D";"D";"A";"C";"A";"A";"A";"A";"IN";NA
21;2109270;17043918;177.578451;"A";"E";"B";"C";"A";"A";"A";"A";"A";"E";"A";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17043919;215.617875;"A";"D";"F";"F";"A";"A";"A";"B";"A";"D";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;17043920;232.775813;"A";"C";"C";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"A";"BA";NA
21;2109270;17043921;234.122819;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"A";"A";"BA";NA
21;2109270;17043923;190.471861;"A";"C";"D";"G";"B";"A";"A";"A";"A";"C";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17043924;187.6607;"A";"C";"C";"C";"A";"A";"A";"A";"A";"A";"E";"A";"A";"B";"B";"B";"D";"IN";NA
21;2109270;17043926;225.248067;"A";"C";"B";"B";"B";"A";"A";"A";"A";"B";"C";"B";"A";"B";"B";"A";"C";"BA";NA
21;2109270;17043927;238.643222;"A";"D";"E";"G";"B";"A";"A";"A";"A";"D";"A";"NI";"A";"B";"A";"A";"A";"BA";NA
21;2109270;17043928;182.092874;"A";"D";"E";"E";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17043930;212.945942;"A";"D";"E";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"IN";NA
21;2109270;17043931;240.183391;"A";"D";"E";"G";"B";"A";"A";"A";"B";"D";"A";"B";"B";"A";"B";"A";"B";"BA";NA
21;2109270;17043932;231.432721;"A";"C";"G";"G";"A";"B";"B";"B";"A";"D";"A";"B";"A";"B";"B";"A";"D";"BA";NA
21;2109270;17043935;204.192756;"A";"D";"E";"D";"B";"A";"A";"A";"A";"B";"E";"B";"B";"B";"B";"B";"B";"IN";NA
21;2109270;17043936;194.894956;"A";"D";"G";"G";"A";"A";"A";"A";"A";"NI";"A";"B";"A";"A";"A";"B";"D";"IN";NA
21;2109270;17043937;184.564712;"A";"D";"G";"G";"B";"A";"B";"A";"A";"B";"C";"A";"A";"B";"C";"C";"C";"IN";NA
21;2109270;17043939;234.754737;"C";"D";"E";"G";"A";"A";"A";"A";"A";"E";"E";"A";"A";"B";"B";"A";"C";"BA";NA
21;2109270;17043940;206.065541;"A";"D";"D";"B";"A";"A";"A";"B";"A";"A";"B";"A";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17043941;245.366678;"A";"E";"G";"G";"B";"A";"B";"B";"A";"B";"A";"A";"A";"B";"B";"B";"C";"BA";NA
21;2109270;17043942;184.017247;"A";"E";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"B";"D";"IN";NA
21;2109270;17043943;185.685409;"B";"D";"F";"C";"B";"A";"A";"A";"A";"D";"A";"B";"A";"A";"B";"A";"D";"IN";NA
21;2109270;17043946;281.948095;"A";"D";"C";"C";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17043947;217.720656;"A";"D";"F";"C";"A";"A";"A";"A";"A";"D";"E";"NI";"A";"B";"B";"A";"A";"IN";NA
21;2109270;17043948;171.141052;"A";"D";"G";"G";"B";"A";"A";"A";"A";"E";"E";"B";"B";"B";"A";"A";"C";"IN";NA
21;2109270;17043949;168.398639;"A";"C";"F";"B";"A";"A";"A";"A";"A";"A";"C";"B";"A";"A";"B";"B";"C";"IN";NA
21;2109270;17043950;222.29617;"A";"C";"G";"C";"B";"A";"B";"B";"A";"D";"E";"B";"B";"B";"B";"A";"A";"IN";NA
21;2109270;17043951;243.428388;"B";"E";"C";"E";"B";"A";"A";"A";"A";"B";"D";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17043952;212.924703;"A";"C";"D";"D";"A";"A";"A";"A";"A";"A";"C";"A";"A";"A";"A";"A";"C";"IN";NA
21;2109270;17043953;173.786995;"A";"D";"C";"B";"B";"A";"NI";"NI";"NI";"C";"A";"A";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17043954;227.702634;"A";"NI";"E";"B";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"B";"A";"D";"BA";NA
21;2109270;17043955;236.98322;"B";"D";"D";"G";"B";"A";"B";"A";"B";"B";"B";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17043956;191.537951;"A";"C";"E";"G";"B";"A";"B";"A";"A";"D";"E";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17043957;212.403004;"A";"E";"D";"D";"C";"A";"A";"A";"A";"D";"A";"B";"A";"B";"A";"A";"D";"IN";NA
21;2109270;17043958;228.120486;"B";"E";"F";"E";"B";"A";"A";"A";"A";"D";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;17043959;205.508853;"B";"E";"F";"F";"A";"A";"B";"A";"B";"E";"D";"B";"B";"B";"C";"B";"D";"IN";NA
21;2109270;17064451;211.554167;"A";"C";"B";"C";"A";"A";"A";"B";"A";"E";"C";"A";"B";"B";"A";"A";"A";"IN";NA
21;2109270;17064453;209.493529;"A";"D";"E";"G";"C";"A";"A";"A";"A";"A";"E";"A";"C";"B";"B";"A";"A";"IN";NA
21;2109270;17064456;232.950924;"A";"D";"F";"C";"A";"A";"A";"A";"A";"C";"B";"A";"B";"A";"B";"A";"A";"BA";NA
21;2109270;17064457;257.639627;"A";"C";"C";"G";"A";"A";"A";"A";"A";"C";"A";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109270;17064458;221.428944;"A";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"IN";NA
21;2109270;17064459;213.76074;"C";"NI";"A";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"IN";NA
21;2109270;17064460;231.61398;"A";"D";"C";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"C";"BA";NA
